f,MagVin,MagV1,MagV2,MagVout,PhVin,PhV1,PhV2,PhVout,
69.18309709189364,0,-40.3903308371913,-80.78066210967079,-121.16900828976752,0,88.90447358697794,177.80889717772078,267.26098375133597,
69.98419960022736,0,-40.29038628666768,-80.58077302912339,-120.86912845991836,0,88.89179584983235,177.78353994920982,267.2292823779046,
70.7945784384138,0,-40.19044302630344,-80.38088652985986,-120.56925142680909,0,88.87897158739679,177.75788960863503,267.1972144445022,
71.6143410212902,0,-40.09050108608318,-80.18100267189476,-120.26937725547194,0,88.86599911267182,177.7319427798464,267.164775724978,
72.44359600749901,0,-39.99056049668676,-79.98112151663543,-119.96950601244873,0,88.8528767194628,177.70569604822873,267.1319619448905,
73.28245331389041,0,-39.89062128950541,-79.78124312691398,-119.66963776582568,0,88.8396026821696,177.67914596027805,267.09876878097083,
74.13102413009175,0,-39.79068349665805,-79.58136756702048,-119.36977258526913,0,88.8261752555741,177.65228902317415,267.06519186058074,
74.98942093324558,0,-39.69074715100814,-79.38149490273636,-119.06991054206213,0,88.81259267462579,177.62512170434886,267.0312267611653,
75.85775750291837,0,-39.59081228618083,-79.18162520136909,-118.77005170914171,0,88.79885315422524,177.59764043105034,266.99686900969976,
76.73614893618189,0,-39.49087893658056,-78.98175853178734,-118.47019616113731,0,88.78495488900559,177.56984158990284,266.96211408213105,
77.62471166286917,0,-39.39094713740896,-78.78189496445698,-118.17034397440969,0,88.77089605311195,177.54172152646248,266.9269574028141,
78.52356346100719,0,-39.291016924683284,-78.58203457147813,-117.87049522709094,0,88.75667479997875,177.51327654476881,266.8913943439417,
79.43282347242815,0,-39.19108833525516,-78.38217742662268,-117.57064999912554,0,88.74228926210499,177.48450290689206,266.8554202249698,
80.35261221856173,0,-39.091161406829855,-78.18232360537304,-117.27080837231213,0,88.72773755082744,177.45539683247605,266.819030312036,
81.28305161640992,0,-38.991236177985876,-77.98247318496149,-116.97097043034628,0,88.7130177560918,177.42595449827692,266.78221981737346,
82.22426499470711,0,-38.89131268819516,-77.78262624441066,-116.67113625886438,0,88.69812794622165,177.39617203769757,266.7449838987184,
83.1763771102671,0,-38.791390977843534,-77.58278286457472,-116.37130594548832,0,88.68306616768545,177.36604554031769,266.70731765871176,
84.13951416451951,0,-38.691471088251845,-77.38294312818178,-116.07147957987148,0,88.66783044486134,177.33557105141963,266.669216144296,
85.11380382023765,0,-38.591553061697404,-77.18310711987677,-115.77165725374539,0,88.65241877979986,177.30474457150973,266.6306743461048,
86.09937521846007,0,-38.49163694143601,-76.98327492626605,-115.47183906096784,0,88.63682915198466,177.27356205583547,266.59168719784793,
87.09635899560806,0,-38.39172277172446,-76.78344663596225,-115.17202509757178,0,88.6210595180909,177.24201941389825,266.5522495756898,
88.10488730080141,0,-38.29181059784349,-76.5836223396307,-114.8722154618156,0,88.60510781174186,177.21011250896174,266.51235629762255,
89.12509381337455,0,-38.1919004661214,-76.38380213003659,-114.57241025423428,0,88.58897194326305,177.17783715755584,266.47200212283235,
90.15711376059569,0,-38.09199242395807,-76.18398610209336,-114.272609577692,0,88.57264979943453,177.14518912897648,266.43118175106105,
91.20108393559097,0,-37.99208651984951,-75.98417435291222,-113.97281353743567,0,88.55613924324102,177.11216414478073,266.38988982196076,
92.25714271547632,0,-37.89218280341313,-75.7843669818526,-113.67302224114991,0,88.5394381136199,177.07875787827783,266.34812091444314,
93.3254300796991,0,-37.792281325413406,-75.58456409057398,-113.37323579901312,0,88.522544225207,177.04496595401562,266.3058695460224,
94.40608762859233,0,-37.69238213778818,-75.3847657830887,-113.07345432375492,0,88.50545536808055,177.01078394726275,266.2631301721526,
95.4992586021436,0,-37.59248529367563,-75.1849721658161,-112.77367793071481,0,88.48816930750283,176.97620738348644,266.21989718555847,
96.60508789898134,0,-37.492590847441704,-74.98518334763794,-112.47390673790234,0,88.47068378365971,176.94123173782597,266.1761649155608,
97.72372209558107,0,-37.392698854708314,-74.7853994399548,-112.17414086605834,0,88.45299651139838,176.90585243456167,266.13192762739527,
98.85530946569388,0,-37.29280937238208,-74.58562055674408,-111.87438043871789,0,88.43510517996262,176.87006484657957,266.08717952152574,
100,0,-37.19292245868376,-74.38584681461911,-111.57462558227442,0,88.41700745272634,176.833864294832,266.04191473295106,
101.15794542598985,0,-37.09303817317829,-74.1860783328897,-111.27487642604554,0,88.39870096692489,176.79724604779346,265.99612733050594,
102.32929922807541,0,-36.99315657680557,-73.98631523362397,-110.97513310234007,0,88.38018333338437,176.76020532091243,265.94981131615634,
103.51421666793438,0,-36.89327773191188,-73.7865576417117,-110.67539574652679,0,88.36145213624894,176.72273727605898,265.90296062428763,
104.71285480508995,0,-36.79340170228205,-73.58680568492892,-110.37566449710471,0,88.34250493270613,176.68483702096768,265.855569120988,
105.92537251772889,0,-36.69352855317231,-73.38705949400423,-110.07593949577488,0,88.32333925271003,176.64649960867695,265.8076306033251,
107.15193052376064,0,-36.59365835134389,-73.1873192026863,-109.77622088751387,0,88.30395259870267,176.6077200369635,265.7591387986166,
108.39269140212035,0,-36.4937911650974,-72.98758494781316,-109.47650882064883,0,88.28434244533332,176.56849324777315,265.7100873636952,
109.64781961431851,0,-36.39392706430791,-72.78785686938289,-109.17680344693444,0,88.26450623917596,176.528814126647,265.66046988416724,
110.91748152624011,0,-36.294066120460876,-72.58813511062593,-108.87710492163126,0,88.24444139844464,176.488677502144,265.61027987366543,
112.20184543019634,0,-36.19420840668884,-72.38841981807909,-108.57741340358618,0,88.22414531270721,176.44807814525905,265.55951077309584,
113.50108156723151,0,-36.094353997808966,-72.1887111416611,-108.27772905531451,0,88.20361534259695,176.40701076883715,265.50815594987847,
114.81536214968827,0,-35.994502970361374,-71.98900923475,-107.97805204308395,0,88.18284881952248,176.36547002698384,265.45620869718255,
116.14486138403427,0,-35.89465540264837,-71.78931425426201,-107.6783825370004,0,88.16184304537587,176.32345051447123,265.4036622331551,
117.48975549395296,0,-35.79481137477451,-71.58962636073255,-107.37872071109581,0,88.14059529223888,176.28094676614054,265.3505097001446,
118.85022274370185,0,-35.69497096868756,-71.38994571839874,-107.07906674341787,0,88.11910280208755,176.23795325630059,265.2967441639182,
120.2264434617413,0,-35.595134268220384,-71.19027249528385,-106.7794208161218,0,88.09736278649501,176.19446439812273,265.2423586128732,
121.6186000646368,0,-35.49530135913378,-70.99060686328369,-106.47978311556417,0,88.0753724263327,176.15047454303172,265.1873459572431,
123.02687708123815,0,-35.39547232916013,-70.7909489982549,-106.18015383239879,0,88.0531288714699,176.10597798009354,265.1316990282978,
124.45146117713851,0,-35.295647268048214,-70.59129908010509,-105.8805331616748,0,88.03062924047161,176.06096893539893,265.07541057753804,
125.89254117941672,0,-35.19582626760884,-70.39165729288517,-105.5809213029369,0,88.00787062029514,176.01544157144423,265.01847327588456,
127.35030810166617,0,-35.09600942176156,-70.19202382488369,-105.28131846032781,0,87.98485006598484,175.96938998650805,264.96087971286164,
128.8249551693134,0,-34.99619682658242,-69.99239886872309,-104.98172484269303,0,87.96156460036573,175.9228082140254,264.902622395775,
130.31667784522995,0,-34.89638858035272,-69.79278262145829,-104.68214066368803,0,87.93801121373555,175.87569022195785,264.8436937488847,
131.8256738556407,0,-34.796584783608814,-69.59317528467744,-104.3825661418876,0,87.91418686355547,175.82802991216138,264.78408611257254,
133.3521432163324,0,-34.696785539193115,-69.39357706460486,-104.0830015008978,0,87.8900884741397,175.77982111975055,264.7237917425044,
134.89628825916537,0,-34.5969909523061,-69.19398817220612,-103.7834469694704,0,87.8657129363437,175.7310576124601,264.6628028087871,
136.45831365889245,0,-34.49720113055946,-68.99440882329573,-103.48390278161978,0,87.84105710725136,175.68173309000392,264.60111139512094,
138.0384264602885,0,-34.397416184030504,-68.79483923864693,-103.18436917674235,0,87.81611780986107,175.63184118343096,264.5387094979468,
139.63683610559377,0,-34.29763622531764,-68.59527964410405,-102.88484639973878,0,87.79089183277082,175.58137545447897,264.4755890255885,
141.25375446227542,0,-34.197861369597064,-68.3957302706973,-102.5853347011389,0,87.76537592986233,175.53032939492587,264.4117417973906,
142.8893958511103,0,-34.09809173468077,-68.19619135476006,-102.28583433722919,0,87.73956681998439,175.47869642593855,264.34715954285184,
144.54397707459276,0,-33.99832744107572,-67.99666313804876,-101.98634557018326,0,87.71346118663544,175.42646989742005,264.2818339007538,
146.2177174456718,0,-33.89856861204432,-67.79714586786537,-101.68686866819499,0,87.68705567764543,175.37364308735445,264.2157564182853,
147.91083881682073,0,-33.79881537366622,-67.59763979718255,-101.38740390561492,0,87.66034690485716,175.32020920115028,264.14891855016305,
149.62356560944335,0,-33.6990678549014,-67.39814518477161,-101.0879515630893,0,87.63333144380714,175.2661613709821,264.0813116577481,
151.35612484362082,0,-33.59932618765466,-67.19866229533315,-100.78851192770237,0,87.60600583340604,175.21149265513102,264.012927008158,
153.10874616820303,0,-33.49959050684146,-66.99919139963056,-100.48908529312169,0,87.5783665756189,175.15619603732358,263.9437557733763,
154.88166189124814,0,-33.399860950455114,-66.79973277462655,-100.18967195974656,0,87.5504101351451,175.1002644260702,263.87378902935785,
156.6751070108149,0,-33.300137659635595,-66.60028670362237,-99.89027223485989,0,87.52213293909851,175.04369065400226,263.80301775513067,
158.48931924611134,0,-33.200420778739534,-66.40085347640039,-99.59088643278314,0,87.49353137668737,174.98646747720915,263.73143283189575,
160.32453906900415,0,-33.10071045541196,-66.20143338936938,-99.2915148750348,0,87.46460179889469,174.9285875745747,263.65902504212255,
162.18100973589299,0,-33.00100684065942,-66.00202674571324,-98.9921578904922,0,87.43534051815881,174.87004354711334,263.5857850686434,
164.05897731995393,0,-32.901310088924625,-65.80263385554274,-98.69281581555674,0,87.40574380805445,174.81082791730705,263.5117034937442,
165.95869074375605,0,-32.80162035816278,-65.60325503605058,-98.39348899432302,0,87.37580790297446,174.75093312844214,263.4367707982536,
167.88040181225603,0,-32.701937809919436,-65.40389061166975,-98.09417777875117,0,87.3455289978122,174.69035154394695,263.36097736062993,
169.82436524617444,0,-32.60226260940997,-65.20454091423535,-97.79488252884326,0,87.31490324764492,174.62907544673058,263.28431345604713,
171.7908387157588,0,-32.50259492560077,-65.00520628314966,-97.49560361282326,0,87.28392676741825,174.567097038523,263.20676925547843,
173.78008287493753,0,-32.40293493129207,-64.80588706555099,-97.19634140732093,0,87.25259563163178,174.50440843921646,263.1283348247794,
175.79236139586925,0,-32.303282803202556,-64.6065836164859,-96.89709629755976,0,87.22090587402626,174.44100168620918,263.0490001237702,
177.82794100389228,0,-32.20363872205565,-64.40729629908522,-96.59786867754868,0,87.18885348727224,174.37686873375105,262.96875500531735,
179.88709151287878,0,-32.10400287266769,-64.20802548474364,-96.29865895027807,0,87.15643442266054,174.31200145229212,262.88758921441536,
181.97008586099835,0,-32.004375444037784,-64.0087715533032,-95.9994675279198,0,87.12364458979478,174.2463916278339,262.80549238726826,
184.0772001468956,0,-31.904756629439625,-63.80953489324063,-95.70029483203157,0,87.09047985628595,174.18003096128425,262.72245405037245,
186.20871366628674,0,-31.805146626515143,-63.61031590185847,-95.40114129376555,0,87.05693604744955,174.11291106781587,262.63846361959946,
188.36490894898006,0,-31.705545637370058,-63.41111498548046,-95.10200735408142,0,87.02300894600515,174.045023476229,262.5535103992811,
190.54607179632472,0,-31.60595386867139,-63.21193255965071,-94.80289346396391,0,86.98869429177893,173.97635962831876,262.4675835812954,
192.7524913190936,0,-31.506371531746932,-63.01276904933727,-94.5038000846449,0,86.95398778140932,173.90691087824746,262.38067224415545,
194.98445997580453,0,-31.406798842686744,-62.813624889139675,-94.20472768783009,0,86.91888506805579,173.83666849192247,262.2927653521004,
197.2422736114854,0,-31.30723602244668,-62.61450052350097,-93.90567675593054,0,86.8833817611114,173.76562364638025,262.2038517541897,
199.52623149688796,0,-31.20768329695398,-62.41539640692409,-93.60664778229896,0,86.84747342591906,173.6937674291765,262.113920183401,
201.8366363681561,0,-31.108140897214984,-62.21631300419248,-93.30764127147081,0,86.81115558349207,173.6210908377836,262.0229592557316,
204.17379446695293,0,-31.008609059425,-62.01725079059553,-93.00865773941054,0,86.7744237102387,173.5475847789956,261.93095746930516,
206.53801558105295,0,-30.90908802508027,-61.81821025215844,-92.70969771376288,0,86.73727323769191,173.47324006834106,261.8379032034829,
208.92961308540396,0,-30.809578041092262,-61.619191885876674,-92.41076173410926,0,86.69969955224374,173.39804742950483,261.7437847179807,
211.34890398366468,0,-30.710079359904068,-61.42019619995546,-92.11185035222934,0,86.66169799488505,173.32199749375906,261.64859015199266,
213.79620895022322,0,-30.610592239609197,-61.22122371405377,-91.81296413236826,0,86.6232638609509,173.24508079940395,261.552307523321,
216.27185237270203,0,-30.511116944072594,-61.022274959533476,-91.51410365150896,0,86.58439239987204,173.1672877912191,261.45492472751374,
218.77616239495526,0,-30.41165374305403,-60.823350479713376,-91.21526949965019,0,86.54507881493241,173.08860881992632,261.35642953701046,
221.30947096056377,0,-30.31220291233385,-60.624450830128346,-90.91646228009016,0,86.50531826303347,173.00903414166385,261.2568096002968,
223.87211385683395,0,-30.21276473384115,-60.42557657879353,-90.61768260971583,0,86.46510585446568,172.9285539174736,261.1560524410683,
226.46443075930597,0,-30.113339495784356,-60.22672830647396,-90.31893111929806,0,86.42443665268702,172.84715821280162,261.0541454574048,
229.0867652767773,0,-30.01392749278432,-60.0279066069593,-90.02020845379262,0,86.38330567410978,172.76483699701254,260.9510759209553,
231.73946499684786,0,-29.91452902600988,-59.82911208734403,-89.7215152726472,0,86.34170788789518,172.68158014291905,260.8468309761349,
234.4228815319922,0,-29.81514440331597,-59.63034536831321,-89.42285225011457,0,86.29963821575683,172.5973774263271,260.7413976393343,
237.13737056616552,0,-29.715773939384288,-59.43160708443362,-89.12422007557188,0,86.2570915317732,172.5122185255976,260.6347627981422,
239.88329190194904,0,-29.616417955866588,-59.232897884450715,-88.82561945384606,0,86.21406266220966,172.4260930212256,260.5269132105824,
242.66100950824156,0,-29.517076781530598,-59.034218431591114,-88.52705110554597,0,86.17054638535038,172.33899039543783,260.41783550436594,
245.47089156850305,0,-29.41775075240852,-58.83556940387105,-88.22851576740068,0,86.12653743134082,172.2509000318094,260.307516176159,
248.31331052955701,0,-29.318440211948335,-58.63695149441053,-87.93001419260446,0,86.08203048204112,172.161811214901,260.19594159086813,
251.188643150958,0,-29.219145511167763,-58.4383654117536,-87.63154715116838,0,86.03702017089093,172.07171312991701,260.08309798094297,
254.0972705549305,0,-29.119867008810942,-58.23981188019453,-87.33311543027861,0,85.99150108278623,171.98059486238614,259.9689714456985,
257.0395782768864,0,-29.02060507150797,-58.041291640110124,-87.0347198346618,0,85.94546775396869,171.88844539786535,259.85354795065734,
260.0159563165272,0,-28.921360073937112,-57.84280544829828,-86.73636118695693,0,85.89891467192813,171.79525362166802,259.73681332691234,
263.02679918953817,0,-28.82213239898998,-57.64435407832268,-86.43804032809471,0,85.85183627531846,171.701008318618,259.6187532705125,
266.072505979881,0,-28.722922437939445,-57.44593832086393,-86.1397581176837,0,85.8042269538881,171.60569817283002,259.4993533418718,
269.15348039269156,0,-28.623730590610485,-57.24755898407708,-85.84151543440387,0,85.75608104842512,171.50931176751843,259.37859896520246,
272.27013080779125,0,-28.524557265553906,-57.049216893955546,-85.54331317640727,0,85.70739285071765,171.41183758483473,259.2564754279745,
275.42287033381666,0,-28.42540288022297,-56.850912894701615,-85.24515226172625,0,85.65815660353083,171.31326400573582,259.1329678804022,
278.612116862977,0,-28.326267861152964,-56.65264784910365,-84.94703362868913,0,85.60836650060003,171.21357930988398,259.0080613349588,
281.83829312644536,0,-28.227152644143736,-56.45442263891987,-84.64895823634322,0,85.55801668664182,171.11277167557978,258.8817406659217,
285.10182675039096,0,-28.128057674445184,-56.25623816526884,-84.35092706488578,0,85.507101257383,171.01082917972977,258.75399060894784,
288.4031503126606,0,-28.028983406945727,-56.05809534902689,-84.05294111610247,0,85.45561425960831,170.9077397978501,258.6247957606826,
291.7427014001167,0,-27.92993030636377,-55.859995131232374,-83.75500141381372,0,85.40354969122795,170.80349140410743,258.4941405784026,
295.1209226666386,0,-27.830898847442178,-55.66193847349668,-83.45710900432891,0,85.35090150136524,170.69807177139884,258.36200937969375,
298.53826189179597,0,-27.731889515145777,-55.46392635842246,-83.15926495690856,0,85.29766359046538,170.59146857147266,258.22838634216714,
301.9951720402016,0,-27.632902804861843,-55.26595979002872,-82.86147036423444,0,85.24382981042619,170.48366937509073,258.0932555032135,
305.4921113215513,0,-27.533939222603657,-55.06803979418304,-82.56372634288793,0,85.18939396475146,170.3746616522353,257.9566007597981,
309.02954325135903,0,-27.434999285217053,-54.87016741904086,-82.26603403383639,0,85.13434980872773,170.26443277236078,257.818405868298,
312.6079367123955,0,-27.336083520589984,-54.672343735492,-81.96839460292783,0,85.0786910496257,170.15297000469326,257.67865444438337,
316.22776601683796,0,-27.23719246786516,-54.47456983761427,-81.67080924139378,0,85.0224113469265,170.04026051857872,257.5373299629446,
319.8895109691398,0,-27.13832667765565,-54.27684684313442,-81.37327916636065,0,84.96550431257438,169.92629138388241,257.3944157580672,
323.59365692962825,0,-27.039486712263503,-54.07917589389616,-81.07580562136917,0,84.9079635112563,169.811049571441,257.24989502305584,
327.3406948788382,0,-26.940673145901336,-53.881558156335636,-80.77838987690271,0,84.84978246070943,169.69452195356936,257.10375081051063,
331.1311214825911,0,-26.84188656491697,-53.68399482196406,-80.48103323092361,0,84.79095463205772,169.5766953046244,256.95596603245673,
334.96543915782763,0,-26.743127568020913,-53.48648710785768,-80.18373700941831,0,84.73147345017816,169.45755630162728,256.8065234605293,
338.84415613920254,0,-26.64439676651686,-53.28903625715499,-79.88650256695085,0,84.671332294098,169.337091524947,256.6554057262169,
342.76778654645034,0,-26.54569478453503,-53.09164353956135,-79.58933128722508,0,84.61052449742384,169.21528745904692,256.5025953211641,
346.73685045253166,0,-26.447022259268433,-52.89431025186073,-79.29222458365524,0,84.54904334880369,169.09213049329608,256.3480745975373,
350.751873952568,0,-26.34837984121189,-52.69703771843484,-78.99518389994542,0,84.48688209242277,168.9676069228488,256.1918257684538,
354.81338923357544,0,-26.249768194403927,-52.49982729178949,-78.69821071067724,0,84.4240339285346,168.84170294959364,256.033830908479,
358.9219346450052,0,-26.151187996671336,-52.30268035308799,-78.40130652190648,0,84.36049201402803,168.71440468317442,255.874071954192,
363.07805477010135,0,-26.05263993987646,-52.10559831269208,-78.10447287176798,0,84.29624946303153,168.58569814208647,255.71253070482317,
367.2823004980847,0,-25.954124730167138,-51.908582610709516,-77.80771133108944,0,84.23129934755588,168.45556925484928,255.54918882296616,
371.53522909717253,0,-25.855643088229172,-51.711634717549124,-77.51102350401331,0,84.16563469817628,168.32400386125906,255.3840278353664,
375.8374042884442,0,-25.757195749541328,-51.514756134482575,-77.21441102862754,0,84.09924850475514,168.19098771372353,255.2170291337893,
380.1893963205612,0,-25.658783464632762,-51.31794839421323,-76.91787557760469,0,84.03213371720668,168.0565064786813,255.04817397597054,
384.59178204535357,0,-25.560406999342792,-51.1212130614517,-76.62141885884928,0,83.96428324630462,167.92054573810913,254.87744348665092,
389.0451449942806,0,-25.462067135082926,-50.9245517334982,-76.32504261615368,0,83.89568996453401,167.7830909911187,254.7048186586996,
393.55007545577746,0,-25.363764669101094,-50.7279660408315,-76.028748629862,0,83.82634670698863,167.64412765564745,254.53028035432712,
398.10717055349727,0,-25.265500414747905,-50.53145764770435,-75.7325387175424,0,83.75624627231491,167.50364107024404,254.35380930639226,
402.7170343254591,0,-25.167275201744882,-50.33502825274521,-75.43641473466721,0,83.68538142370404,167.3616164959536,254.1753861198054,
407.3802778041127,0,-25.06908987645455,-50.13867958956628,-75.14037857530118,0,83.61374488993309,167.21803911830412,253.99499127303113,
412.09751909733023,0,-24.970945302152263,-49.942413427377446,-74.84443217279733,0,83.54132936645668,167.0728940493977,253.8126051196935,
416.8693834703354,0,-24.872842359299575,-49.74623157160621,-74.54857750050073,0,83.46812751655051,166.92616633010928,253.6282078902869,
421.6965034285823,0,-24.7747819458191,-49.55013586452308,-74.2528165724595,0,83.39413197250778,166.77784093239669,253.44177969399573,
426.57951880159266,0,-24.676764977370695,-49.35412818587265,-73.95715144414334,0,83.31933533689013,166.62790276172404,253.25330052062645,
431.5190768277652,0,-24.578792387628734,-49.158210453509724,-73.66158421316914,0,83.24373018383413,166.47633665960262,253.06275024265472,
436.515832240166,0,-24.480865128560424,-48.962384624040425,-73.36611702003356,0,83.16730906041478,166.32312740625215,252.8701086173911,
441.5704473533125,0,-24.382984170704866,-48.766652693468146,-73.07075204885227,0,83.0900644880673,166.1682597233853,252.67535528926948,
446.68359215096314,0,-24.285150503452826,-48.57101669784374,-72.77549152810568,0,83.01198896406845,166.01171827711937,252.47846979226017,
451.8559443749224,0,-24.18736513532681,-48.37547871392006,-72.48033773139102,0,82.9330749630788,165.8534876810184,252.27943155241292,
457.08818961487503,0,-24.08962909426148,-48.18004085981008,-72.18529297818012,0,82.85331493874712,165.69355249926843,252.07821989053147,
462.3810213992603,0,-23.991943427884003,-47.98470529564867,-71.8903596345831,0,82.77270132537822,165.53189724998995,251.8748140249849,
467.7351412871982,0,-23.894309203794187,-47.789474224257454,-71.59554011411717,0,82.69122653966573,165.36850640869108,251.66919307465815,
473.1512589614805,0,-23.79672750984416,-47.59434989181222,-71.30083687848058,0,82.60888298249061,165.2033644118641,251.46133606204606,
478.63009232263835,0,-23.699199454417364,-47.39933458851289,-71.00625243833112,0,82.52566304078717,165.03645566072987,251.251221916494,
484.17236758409933,0,-23.601726166706545,-47.20443064925526,-70.7117893540688,0,82.44155908947751,164.8677645251327,251.03882947758922,
489.7788193684462,0,-23.504308796990486,-47.00964045430409,-70.41745023662254,0,82.35656349347569,164.69727534758988,250.8241374987063,
495.4501908047902,0,-23.406948516909257,-46.81496642996737,-70.12323774824011,0,82.27066860976285,164.5249724474987,250.60712465071072,
501.1872336272723,0,-23.3096465197376,-46.620411049270814,-69.82915460328111,0,82.18386678953435,164.35084012550521,250.38776952582361,
506.99070827470433,0,-23.2124040206562,-46.42597683263237,-69.53520356901225,0,82.09615038042011,164.17486266803786,250.16605064165236,
512.8613839913648,0,-23.11522225702047,-46.231666348536116,-69.2413874664049,0,82.00751172877935,163.99702435200908,249.94194644539004,
518.8000389289612,0,-23.018102488626546,-46.037482214204836,-68.94770917093366,0,81.91794318207053,163.81730944968933,249.71543531818745,
524.8074602497726,0,-22.921045997974183,-45.84342709627085,-68.65417161337616,0,81.82743709129775,163.6357022337562,249.486495579702,
530.8844442309884,0,-22.824054090526058,-45.649503711444254,-68.36077778061282,0,81.73598581353443,163.4521869825223,249.25510549282646,
537.0317963702528,0,-22.727128094963287,-45.4557148271781,-68.0675307164264,0,81.64358171452517,163.2667479853455,249.02124326860178,
543.2503314924332,0,-22.63026936343658,-45.26206326232958,-67.77443352230053,0,81.55021717136684,163.0793695482247,248.78488707131723,
549.5408738576245,0,-22.533479271812816,-45.06855188781673,-67.48148935821646,0,81.45588457526927,162.89003599958454,248.54601502380177,
555.9042572704036,0,-22.43675921991645,-44.87518362726963,-67.1887014434475,0,81.36057633439674,162.6987316962524,248.30460521290996,
562.341325190349,0,-22.340110631765455,-44.68196145767548,-66.89607305735012,0,81.26428487679064,162.50544102963067,248.0606356952062,
568.8529308438415,0,-22.24353495580128,-44.4888884100167,-66.60360754015134,0,81.16700265337377,162.3101484320677,247.81408450285028,
575.439937337157,0,-22.14703366511241,-44.29596756990105,-66.3113082937312,0,81.06872214103716,162.11283838343027,247.56492964968837,
582.1032177708714,0,-22.05060825765103,-44.10320207818296,-66.01917878239958,0,80.96943584580936,161.91349541788074,247.31314913755182,
588.843655355589,0,-21.954260256442332,-43.91059513157525,-65.72722253366669,0,80.86913630610864,161.71210413086166,247.0587209627679,
595.6621435290105,0,-21.85799120978593,-43.718149983249916,-65.43544313900607,0,80.76781609607869,161.5086491862903,246.80162312288488,
602.5595860743578,0,-21.761802691448988,-43.52586994342742,-65.1438442546092,0,80.66546782900699,161.3031153239665,246.54183362361476,
609.5368972401692,0,-21.665696300850335,-43.33375837995309,-64.85242960213081,0,80.56208416082693,161.0954873671953,246.27933048599675,
616.5950018614822,0,-21.569673663235292,-43.14181871885962,-64.5612029694238,0,80.4576577937027,160.88575023062776,246.0140917537837,
623.7348354824193,0,-21.4737364298404,-42.95005444491474,-64.27016821126269,0,80.35218147969684,160.67388892832116,245.74609550105447,
630.9573444801932,0,-21.377886278047765,-42.75846910215263,-63.97932925005468,0,80.24564802452046,160.45988858202145,245.47531984005502,
638.2634861905486,0,-21.282124911528175,-42.567066294388034,-63.688690076536844,0,80.13805029136498,160.2437344296691,245.20174292926944,
645.6542290346555,0,-21.186454060372682,-42.375849685711835,-63.398254750458705,0,80.02938120481507,160.02541183413072,244.92534298172424,
653.1305526474723,0,-21.090875481211842,-42.18482300096681,-63.10802740124857,0,79.91963375484174,159.80490629215683,244.64609827352697,
660.693448007596,0,-20.995390957322158,-41.993990026202184,-62.81801222866277,0,79.80880100087472,159.58220344356812,244.36398715264144,
668.3439175686146,0,-20.900002298719055,-41.80335460910581,-62.528213503416204,0,79.69687607595263,159.3572890806705,244.07898804790022,
676.0829753919818,0,-20.80471134223583,-41.6129206594124,-62.238635567793075,0,79.58385219095005,159.1301491578995,243.79107947825688,
683.9116472814293,0,-20.709519951587914,-41.422692149286505,-61.9492828362364,0,79.4697226388793,158.90076980169493,243.50024006227738,
691.8309709189365,0,-20.614430017421807,-41.23267311367885,-61.660159795914886,0,79.35448079926579,158.66913732060567,243.2064485278732,
699.8419960022735,0,-20.519443457348178,-41.04286765065436,-61.371271007265804,0,79.23812014259447,158.4352382156243,242.90968372227445,
707.9457843841379,0,-20.42456221595836,-40.853279921690536,-61.082621104512384,0,79.12063423482573,158.1990591907516,242.60992462224544,
716.143410212902,0,-20.32978826482369,-40.66391415194456,-60.79421479615417,0,79.00201674197778,157.96058716378892,242.3071503445402,
724.43596007499,0,-20.23512360247707,-40.474774630487495,-60.50605686542905,0,78.88226143477362,157.71980927735896,242.00134015659947,
732.824533138904,0,-20.140570254376073,-40.285865710504076,-60.218152170745014,0,78.76136219334894,157.47671291015172,241.69247348748678,
741.3102413009175,0,-20.046130272847023,-40.09719180945639,-59.930505646080626,0,78.63931301201892,157.23128568839482,241.3805299390632,
749.8942093324558,0,-19.951805737009405,-39.90875740920975,-59.64312230135194,0,78.51610800409964,156.983515497545,241.0654892973988,
758.5775750291838,0,-19.857598752679987,-39.72056705611914,-59.356007222744815,0,78.39174140678134,156.73339049419891,240.74733154441915,
767.3614893618189,0,-19.76351145225605,-39.53262536107446,-59.069165573010636,0,78.26620758604928,156.48089911821899,240.4260368697834,
776.2471166286917,0,-19.66954599457718,-39.34493699950287,-58.78260259172393,0,78.13950104164853,156.22603010507137,240.10158568299275,
785.2356346100718,0,-19.575704564764948,-39.157506711326405,-58.496323595499966,0,78.01161641208813,155.96877249837175,239.77395862572456,
794.3282347242815,0,-19.48198937404001,-38.970339300873135,-58.210333978170965,0,77.88254847968022,155.7091156626337,239.4431365843885,
803.5261221856173,0,-19.38840265951602,-38.7834396367402,-57.92463921091883,0,77.75229217560944,155.44704929621537,239.10910070290117,
812.8305161640992,0,-19.294946683969833,-38.5968126516066,-57.63924484236297,0,77.62084258502736,155.18256344445814,238.77183239567387,
822.2426499470712,0,-19.20162373558752,-38.410463341994266,-57.35415649860114,0,77.4881949521668,154.91564851301095,238.43131336080788,
831.7637711026711,0,-19.10843612768568,-38.224396767975435,-57.06937988320199,0,77.35434468547028,154.64629528133412,238.08752559349253,
841.395141645195,0,-19.015386198407572,-38.03861805282445,-56.78492077714687,0,77.21928736272707,154.37449491637446,237.74045139959821,
